WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-11-14,2016,46,2016-11-13,2016,46,NOTDEFINED,68.0,68.0,,,,,,,,,,,,,,,,,,,68.0,1.0,7.0,0.0,,3.0,1.0,8.0,,3.0,0.0,"out of 68 samples, 62 samples tested for other respiratory viruses.
6 referred samples not tested for other respiratory viruses.",,,IN,201646,201646,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-11-21,2016,47,2016-11-20,2016,47,NOTDEFINED,49.0,49.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,1.0,1.0,1.0,48.0,3.0,0.0,0.0,,0.0,1.0,2.0,,1.0,0.0,"out of 49, 9 referred samples not tested for other respiratory viruses.",,,IN,201647,201647,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-11-28,2016,48,2016-11-27,2016,48,NOTDEFINED,75.0,82.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,75.0,3.0,5.0,0.0,,1.0,1.0,12.0,,0.0,0.0,"Out of 75, 71 samples processed for other respiratory viruses.

4 referred samples tested only for Influenza",,,IN,201648,201648,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-12-05,2016,49,2016-12-04,2016,49,NOTDEFINED,84.0,84.0,,,,,,,,,,,,,,,,,,,84.0,3.0,,,,,,9.0,,,,"out of 84, 3 referred samples not tested for other respiratory viruses.",,,IN,201649,201649,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-12-12,2016,50,2016-12-11,2016,50,NOTDEFINED,85.0,85.0,2.0,,1.0,,,,,,,3.0,,,,,,,,3.0,82.0,3.0,8.0,,,6.0,1.0,7.0,,1.0,,"out of 85, 6 referred samples were not tested for other respiratory viruses",,,IN,201650,201650,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-12-19,2016,51,2016-12-18,2016,51,NOTDEFINED,100.0,100.0,1.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,,,1.0,1.0,2.0,98.0,3.0,7.0,0.0,,8.0,0.0,16.0,,0.0,0.0,"out of 100, 5 referred sample were not tested for other respiratory viruses.",,,IN,201651,201651,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2016-12-26,2016,52,2016-12-25,2016,52,NOTDEFINED,104.0,104.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,102.0,3.0,7.0,0.0,,8.0,0.0,18.0,,1.0,0.0,"out of 104, 5 referred samples were not tested for other respiratory viruses.",,,IN,201652,201652,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-01-02,2017,1,2017-01-01,2017,1,NOTDEFINED,132.0,132.0,4.0,,2.0,,,,,,,6.0,,,,,,1.0,1.0,7.0,125.0,3.0,6.0,0.0,,7.0,5.0,7.0,,1.0,0.0,"out of 132, 6 referred samples were not tested for other respiratory viruse",,,IN,201701,201701,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-01-09,2017,2,2017-01-08,2017,2,NOTDEFINED,321.0,321.0,36.0,,,,,,,,,36.0,,,,,,5.0,5.0,41.0,280.0,3.0,7.0,,,13.0,5.0,7.0,,9.0,,"out of 321, 127 referred samples were not tested for other respiratory viruses.",,,IN,201702,201702,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-01-16,2017,3,2017-01-15,2017,3,NOTDEFINED,270.0,270.0,47.0,,1.0,,,,,,,48.0,,,,,,11.0,11.0,59.0,211.0,5.0,12.0,,,8.0,9.0,9.0,,2.0,,"out of 270, 123 referred samples were not tested for other respiratory pathogens.",,"More Influenza A(H1N1)pdm09 activity in Chennai (South East of India).
In Chennai, No.of referred samples: 121
            A(H1N1)pdm09 positives: 41",IN,201703,201703,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-01-23,2017,4,2017-01-22,2017,4,NOTDEFINED,311.0,311.0,58.0,,,,,,,,,58.0,,,,,,7.0,7.0,65.0,246.0,5.0,4.0,0.0,,12.0,5.0,9.0,,1.0,0.0,"out of 311, 154 referred samples were not tested for other respiratory viruses",,"More Influenza  activity in Chennai(South east of India)
In Chennai No Referred samples: 146
           A(H1N1)pdm09 positives: 51",IN,201704,201704,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-01-30,2017,5,2017-01-29,2017,5,NOTDEFINED,379.0,379.0,72.0,,4.0,,,,,,,76.0,,,,,,12.0,12.0,88.0,295.0,5.0,12.0,,,9.0,13.0,7.0,,11.0,,"out of 379,
177 samples tested for influenza and other respiratory pathogens.
202 referred samples tested only for influenza.",,,IN,201705,201705,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-02-06,2017,6,2017-02-05,2017,6,NOTDEFINED,470.0,470.0,65.0,,4.0,0.0,0.0,0.0,,0.0,,69.0,,,,,,30.0,30.0,99.0,371.0,5.0,7.0,0.0,,13.0,21.0,5.0,,8.0,0.0,"Out of 470 no. of specimens, 214 samples were tested for other respiratory pathogens.
256 referred samples not tested for other respiratory pathogens.",,"More Influenza A(H1N1)pdm09 activity in chennai(south east of India).
In chennai No.of referred samples: 234
            Influenza A(H1N1)pdm09 positives:60",IN,201706,201706,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-02-13,2017,7,2017-02-12,2017,7,NOTDEFINED,407.0,407.0,68.0,,3.0,,,,,,,71.0,,,,,,24.0,24.0,95.0,312.0,5.0,4.0,,,9.0,12.0,8.0,,12.0,,"out of 407 samples, 257 referred samples were not tested for other respiratory viruses.",,"More Influenza A(H1N1)pdm09 activity in Chennai.

Chennai- Referred samples:238
         Influenza A(H1N1)pdm09 positives:60",IN,201707,201707,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-02-20,2017,8,2017-02-19,2017,8,NOTDEFINED,524.0,524.0,73.0,,4.0,0.0,0.0,0.0,,0.0,,77.0,,,1.0,,,29.0,30.0,107.0,416.0,5.0,9.0,0.0,,14.0,12.0,9.0,,24.0,0.0,"out of 524, 335 referred samples were not tested for other respiratory viruses.","out of 524, 335 referred samples were not tested for other respiratory viruses.","More Influenza A(H1N1)pdm09 activity in chennai.

Chennai referred samples:316
A(H1N1)pdm09 positives:62",IN,201708,201708,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-02-27,2017,9,2017-02-26,2017,9,NOTDEFINED,460.0,460.0,55.0,,6.0,,,,,,,61.0,,,,,,35.0,35.0,96.0,364.0,5.0,12.0,,,14.0,17.0,15.0,,20.0,,"Out of 460, 277 referred samples were not tested for other respiratory viruses.",,"More Influenza A(H1N1)pdm09 activity in chennai.
Chennai referred samples:242
A(H1N1)pdm09 positives:53",IN,201709,201709,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-03-06,2017,10,2017-03-05,2017,10,NOTDEFINED,417.0,417.0,66.0,,9.0,,,,,,,75.0,,,,,,22.0,22.0,97.0,320.0,5.0,2.0,,,10.0,7.0,8.0,,22.0,,"Out of 411, 203 referred samples were not tested for other respiratory viruses.",,"More Influenza A(H1N1)pdm09 activity in chennai.
Chennai referred samples:173
A(H1N1)pdm09 positives:42",IN,201710,201710,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-03-20,2017,12,2017-03-19,2017,12,NOTDEFINED,386.0,386.0,37.0,,9.0,,,,,,,46.0,,,,,,19.0,19.0,65.0,321.0,5.0,8.0,,,9.0,11.0,8.0,,15.0,,"out of 386 samples, 205 samples were tested for other respiratory viruses.
181 referred samples were not tested for respiratory viruses.",,More Influenza A(H1N1)pdm09 activity in chennai.,IN,201712,201712,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-03-27,2017,13,2017-03-26,2017,13,NOTDEFINED,439.0,439.0,74.0,,21.0,,,,,,,95.0,,,,,,20.0,20.0,115.0,324.0,5.0,5.0,,,10.0,22.0,8.0,,38.0,,"out of 439, 170 referred samples were not tested for other respiratory viruses.",,,IN,201713,201713,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-04-03,2017,14,2017-04-02,2017,14,NOTDEFINED,293.0,293.0,87.0,,6.0,,,,,,,93.0,,,,,,1.0,1.0,94.0,199.0,5.0,3.0,,,3.0,20.0,7.0,,15.0,,"out of 293,156 samples tested for other respiratory viruses.137 referred samples were not tested for other respiratory viruses.",,,IN,201714,201714,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-04-10,2017,15,2017-04-09,2017,15,NOTDEFINED,258.0,258.0,31.0,,7.0,,,,,,,38.0,,,,,,2.0,2.0,40.0,218.0,5.0,5.0,,,4.0,10.0,7.0,,5.0,,,,,IN,201715,201715,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-04-17,2017,16,2017-04-16,2017,16,NOTDEFINED,307.0,307.0,52.0,,,,,,,,,52.0,,,,,,6.0,6.0,58.0,249.0,5.0,7.0,,,3.0,13.0,13.0,,11.0,,"out of 307, 130 referred samples were not tested for other respiratory viruses.",,,IN,201716,201716,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-04-24,2017,17,2017-04-23,2017,17,NOTDEFINED,368.0,368.0,63.0,,,,,,,,,63.0,,,,,,3.0,3.0,66.0,303.0,5.0,2.0,,,2.0,5.0,3.0,,6.0,,"out of 368,  217 referred samples were not tested for other respiratory viruses.",,,IN,201717,201717,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-05-01,2017,18,2017-04-30,2017,18,NOTDEFINED,276.0,276.0,36.0,,,,,,,,,36.0,,,,,,2.0,2.0,38.0,238.0,5.0,2.0,,,,4.0,1.0,,,,"out of 276, 93 samples tested for other respiratory viruses.
183 referred samples were not tested for other respiratory viruses.",,,IN,201718,201718,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-05-08,2017,19,2017-05-07,2017,19,NOTDEFINED,199.0,199.0,29.0,,,,,,,,,29.0,,,1.0,,,,1.0,30.0,169.0,5.0,2.0,0.0,,2.0,0.0,0.0,,0.0,0.0,"out of 199 , 85 samples tested for other respiratory viruses.
114 referred samples were not tested for other respiratory viruses.",,,IN,201719,201719,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-05-15,2017,20,2017-05-14,2017,20,NOTDEFINED,233.0,233.0,39.0,,4.0,,,,,,,43.0,,,,,,,,43.0,190.0,5.0,0.0,,,0.0,1.0,2.0,,2.0,,"Out of 233, 103 samples were tested for Influenza A(H1N1)pdm09
130 referred samples tested only for Influenza.",,,IN,201720,201720,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-05-22,2017,21,2017-05-21,2017,21,NOTDEFINED,267.0,267.0,41.0,,,,,,,,"Out of 267 samples, 103 samples were tested for Influenza A(H1N1)pdm09.
164 referred samples were tested only for Influenza.",41.0,,,,,,,,41.0,226.0,5.0,0.0,,,0.0,3.0,7.0,,2.0,,,,,IN,201721,201721,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-05-29,2017,22,2017-05-28,2017,22,NOTDEFINED,172.0,172.0,35.0,,1.0,,,,,,,36.0,,,,,,,,36.0,136.0,5.0,1.0,,,,,1.0,,,,"out of 172, 84 samples were tested for other respiratory viruses.
88 referred samples were tested only for influenza.",,,IN,201722,201722,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-06-05,2017,23,2017-06-04,2017,23,NOTDEFINED,147.0,147.0,17.0,,,,,,,,,17.0,,,,,,,,17.0,130.0,3.0,2.0,,,,,1.0,,,,"out of 147, 115 samples tested for other respiratory viruses.
32 referred samples tested only for influenza.",,,IN,201723,201723,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-06-26,2017,26,2017-06-25,2017,26,NOTDEFINED,138.0,138.0,24.0,,,,,,,,,24.0,,,,,,,,24.0,114.0,3.0,,,,,3.0,2.0,,2.0,,"out of 138, 44 referred samples were tested only for Influena.",,,IN,201726,201726,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-07-03,2017,27,2017-07-02,2017,27,NOTDEFINED,208.0,208.0,29.0,,0.0,0.0,0.0,0.0,,0.0,,29.0,,,,,,,,29.0,179.0,3.0,5.0,0.0,,0.0,6.0,6.0,,0.0,0.0,"Out of 208, 130 cases were tested for other respiratory viruses.
78 referred cases tested only for Influenza.",,,IN,201727,201727,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-07-10,2017,28,2017-07-09,2017,28,NOTDEFINED,280.0,280.0,35.0,,,,,,,,,35.0,,,,,,,,35.0,245.0,3.0,2.0,,,1.0,2.0,4.0,,4.0,,"Out of 280, 141 samples were tested for other respiratory viruses,139 referred samples were tested only for Influenza.",,,IN,201728,201728,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-07-17,2017,29,2017-07-16,2017,29,NOTDEFINED,232.0,232.0,34.0,,1.0,,,,,,,35.0,,,,,,,,35.0,,3.0,1.0,,,0.0,1.0,4.0,,6.0,,,,"out of 232, 133 samples tested for other respiratory viruses.99 referred samples tested only for influenza.",IN,201729,201729,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-07-24,2017,30,2017-07-23,2017,30,NOTDEFINED,279.0,279.0,42.0,,,,,,,,,42.0,,,,,,1.0,1.0,43.0,,5.0,1.0,,,2.0,1.0,3.0,,4.0,,"Out of 279, 149 samples were tested for other respiratory viruses.130 referred samples were tested only for Influenza.",,,IN,201730,201730,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-07-31,2017,31,2017-07-30,2017,31,NOTDEFINED,317.0,317.0,69.0,,,,,,,,,69.0,,,,,,,,69.0,248.0,5.0,3.0,,,2.0,3.0,5.0,,2.0,,"Out of 317, 139 samples were tested for other respiratory viruses, 178 referred samples tested only for influenza.",,,IN,201731,201731,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-08-07,2017,32,2017-08-06,2017,32,NOTDEFINED,355.0,355.0,94.0,,2.0,,,,,,,96.0,,,,,,,,96.0,259.0,5.0,,,,6.0,1.0,5.0,,9.0,,"Out of 355, 184 samples were tested for other respiratory viruses.
171 referred samples were tested only for Influenza.",,,IN,201732,201732,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-08-14,2017,33,2017-08-13,2017,33,NOTDEFINED,488.0,488.0,105.0,,2.0,,,,,,,107.0,,,,,,,,107.0,381.0,5.0,3.0,,,2.0,1.0,3.0,,9.0,,"Out of 488, 184 samples were tested for other respiratory viruses.
304 referred samples tested only for Influenza.",,,IN,201733,201733,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-08-28,2017,35,2017-08-27,2017,35,NOTDEFINED,521.0,521.0,71.0,,15.0,,,,,,,86.0,,,,,,,,86.0,435.0,5.0,7.0,,,13.0,1.0,5.0,,7.0,,"Out of 521, 192 samples were tested for other respiratory viruses.
329 refereed samples were tested only for Influenza.",,,IN,201735,201735,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-09-04,2017,36,2017-09-03,2017,36,NOTDEFINED,517.0,517.0,74.0,,8.0,,,,,,,82.0,,,,,,,,82.0,435.0,5.0,6.0,,,10.0,3.0,15.0,,8.0,,"out of 517, 183 samples were tested for other respiratory viruses.
334 referred samples were tested only for Influenza.",,,IN,201736,201736,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-09-11,2017,37,2017-09-10,2017,37,NOTDEFINED,375.0,375.0,47.0,,15.0,,,,,,,62.0,,,,,,1.0,1.0,63.0,312.0,5.0,9.0,,,14.0,2.0,3.0,,,,"out o 375, 307 Referred samples tested only for Influenza.",,,IN,201737,201737,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-09-18,2017,38,2017-09-17,2017,38,NOTDEFINED,334.0,334.0,22.0,,18.0,,,,,,,40.0,,,,,,,,40.0,294.0,5.0,1.0,,,5.0,,6.0,,,,"Out of 334, 100 samples tested for other respiratory viruses.
234 referred samples tested for Influenza.",,,IN,201738,201738,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-09-25,2017,39,2017-09-24,2017,39,NOTDEFINED,332.0,332.0,19.0,,7.0,,,,,,,26.0,,,,,,2.0,2.0,28.0,304.0,5.0,1.0,,,5.0,,7.0,,,,"Out of 332, 101 samples tested for other respiratory viruses.
231 referred samples tested only for Influenza",,,IN,201739,201739,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-10-02,2017,40,2017-10-01,2017,40,NOTDEFINED,488.0,488.0,70.0,,15.0,,,,,,,85.0,,,,,,,,85.0,403.0,5.0,1.0,,,7.0,1.0,5.0,,7.0,,"Out of 488,152 samples were tested for other respiratory viruses.
336 referred samples were tested only for Influenza.",,,IN,201740,201740,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-10-09,2017,41,2017-10-08,2017,41,NOTDEFINED,382.0,382.0,45.0,,8.0,,,,,,,53.0,,,,,,,,53.0,,5.0,3.0,,,5.0,1.0,5.0,,3.0,,"Out of 382, 123 samples tested for other respiratory viruses.
259 referred samples tested only for Influenza.",,,IN,201741,201741,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-10-16,2017,42,2017-10-15,2017,42,NOTDEFINED,272.0,272.0,29.0,,14.0,,,,,,,43.0,,,,,,2.0,2.0,45.0,229.0,5.0,1.0,,,2.0,0.0,4.0,,3.0,,"Out of 272, 113 samples tested for other respiratory viruses.
159 referred samples tested only for Influenza.",,,IN,201742,201742,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-10-23,2017,43,2017-10-22,2017,43,NOTDEFINED,378.0,378.0,18.0,,6.0,,,,,,,24.0,,,,,,,,24.0,360.0,3.0,1.0,,,2.0,,2.0,,7.0,,"Out of 378,164 samples were tested for other respiratory viruses.
214 referred samples tested only for Influenza.",,,IN,201743,201743,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-10-30,2017,44,2017-10-29,2017,44,NOTDEFINED,281.0,281.0,13.0,,8.0,,,,,,,21.0,,,,,,,,21.0,260.0,3.0,1.0,,,0.0,2.0,5.0,,3.0,,"Out 281, 153 samples were tested for other respiratory viruses.
128 referred samples were tested only for Influenza.",,,IN,201744,201744,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-11-06,2017,45,2017-11-05,2017,45,NOTDEFINED,283.0,283.0,21.0,,8.0,,,,,,,29.0,,,,,,2.0,2.0,31.0,252.0,3.0,1.0,,,,1.0,2.0,,4.0,,"Out of 283, 195 samples tested for other respiratory viruses.
88 referred samples tested only for Influenza.",,,IN,201745,201745,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-11-13,2017,46,2017-11-12,2017,46,NOTDEFINED,324.0,324.0,25.0,,5.0,,,,,,,30.0,,,,,,,,30.0,294.0,3.0,1.0,,,0.0,0.0,1.0,,7.0,,"Out of 324,203 samples tested for other respiratory viruses.
121 referred samples were tested only for Influenza.",,,IN,201746,201746,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-11-20,2017,47,2017-11-19,2017,47,NOTDEFINED,287.0,287.0,31.0,,9.0,,,,,,,40.0,,,,,,,,40.0,247.0,3.0,2.0,,,0.0,0.0,4.0,,4.0,,"Out of 287, 202 samples were tested for other respiratory viruses.
85 referred samples tested only for Influenza.",,,IN,201747,201747,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-11-27,2017,48,2017-11-26,2017,48,NOTDEFINED,253.0,253.0,21.0,,13.0,,,,,,,34.0,,,,,,1.0,1.0,35.0,219.0,3.0,1.0,,,,1.0,2.0,,3.0,,"Out of 253, 190 samples were tested for other respiratory viruses.
63 referred samples tested only for Influenza.",,,IN,201748,201748,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-12-04,2017,49,2017-12-03,2017,49,NOTDEFINED,207.0,207.0,7.0,,5.0,,,,,,,12.0,,,,,,14.0,14.0,26.0,181.0,3.0,3.0,,,3.0,,9.0,,1.0,,"Out of 207, 142 samples tested for other respiratory viruses.
65 referred samples tested only for Influenza.",,,IN,201749,201749,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-12-11,2017,50,2017-12-10,2017,50,NOTDEFINED,192.0,192.0,10.0,,5.0,,,,,,,15.0,,,,,,7.0,7.0,22.0,170.0,3.0,1.0,,,2.0,,8.0,,1.0,,"Out of 192, 144 samples tested for other respiratory viruses.
28 referred samples tested only for Influenza.",,,IN,201750,201750,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-12-18,2017,51,2017-12-17,2017,51,NOTDEFINED,177.0,177.0,10.0,,1.0,,,,,,,11.0,,,,,,12.0,12.0,23.0,154.0,3.0,2.0,,,,,7.0,,1.0,,"Out of 177, 115 samples tested for other respiratory viruses.
62 referred samples tested only for Influenza.",,,IN,201751,201751,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2017-12-25,2017,52,2017-12-24,2017,52,NOTDEFINED,155.0,155.0,4.0,,5.0,,,,,,,9.0,,,,,,9.0,9.0,18.0,137.0,3.0,2.0,,,3.0,1.0,12.0,,9.0,,"Out of 155, 113 samples were tested for other respiratory viruses. 42 referred samples tested only for Influenza.",,,IN,201752,201752,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-01-01,2018,1,2017-12-31,2018,1,NOTDEFINED,526.0,585.0,84.0,,16.0,,,,,,,100.0,,,,,5.0,,5.0,105.0,421.0,4.0,0.0,,,0.0,2.0,0.0,,0.0,,"Out of 526, 13 samples tested for other respiratory viruses, 513 samples tested for only for Influenza.",,,IN,201801,201801,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-01-08,2018,2,2018-01-07,2018,2,NOTDEFINED,117.0,117.0,3.0,,,,,,,,,3.0,,,1.0,,3.0,6.0,10.0,13.0,104.0,3.0,3.0,,,2.0,1.0,,,2.0,,"out of 117, 72 samples tested for other respiratory viruses.45 referred samples tested only for Influenza.",,,IN,201802,201802,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-01-15,2018,3,2018-01-14,2018,3,NOTDEFINED,200.0,200.0,3.0,,,,,,,,,3.0,,,1.0,,2.0,15.0,18.0,21.0,179.0,3.0,0.0,0.0,,0.0,3.0,1.0,,2.0,0.0,"Out of 200, 104 samples were tested for other respiratory viruses.
96 referred samples were tested only for Influenza.",,,IN,201803,201803,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-01-22,2018,4,2018-01-21,2018,4,NOTDEFINED,183.0,183.0,6.0,,6.0,,,,,,,12.0,,,1.0,,4.0,6.0,11.0,23.0,160.0,3.0,3.0,,,1.0,5.0,2.0,,4.0,,"Out of 183, 121 samples tested for other respiratory viruses.
62 referred samples tested only for Influenza",,,IN,201804,201804,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-01-29,2018,5,2018-01-28,2018,5,NOTDEFINED,211.0,211.0,3.0,,4.0,,,,,,,7.0,,,,,11.0,7.0,18.0,25.0,186.0,3.0,3.0,,,0.0,5.0,3.0,,6.0,,"Out of 211, 150 samples tested for other respiratory viruses & 61 referred samples tested only for Influenza.",,,IN,201805,201805,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-02-05,2018,6,2018-02-04,2018,6,NOTDEFINED,266.0,266.0,5.0,,5.0,,,,,,,10.0,,,,,6.0,10.0,16.0,26.0,220.0,3.0,2.0,,,0.0,3.0,1.0,,11.0,,"Out of 266, 180 samples tested for other respiratory viruses & 86 referred samples tested only for Influenza.",,,IN,201806,201806,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-02-12,2018,7,2018-02-11,2018,7,NOTDEFINED,175.0,175.0,3.0,,1.0,,,,,,,4.0,,,3.0,,7.0,3.0,13.0,17.0,140.0,3.0,3.0,,,0.0,5.0,11.0,,3.0,,"Out of 175, 132 samples tested for other respiratory viruses & 43 referred samples tested only for Influenza.",,,IN,201807,201807,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-02-19,2018,8,2018-02-18,2018,8,NOTDEFINED,194.0,194.0,3.0,,5.0,,,,,,,8.0,,,1.0,,12.0,6.0,19.0,27.0,167.0,3.0,3.0,,,2.0,4.0,3.0,,10.0,,"Out of 194,137 samples tested for other respiratory viruses & 57 referred samples tested only for Influenza.",,,IN,201808,201808,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-02-26,2018,9,2018-02-25,2018,9,NOTDEFINED,150.0,150.0,0.0,,3.0,,,,,,,3.0,,,,,5.0,3.0,8.0,11.0,139.0,3.0,5.0,,,5.0,2.0,5.0,,8.0,,"Out of 150, 101 samples tested for other respiratory viruses & 49 referred samples tested only for Influenza.",,,IN,201809,201809,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-03-05,2018,10,2018-03-04,2018,10,NOTDEFINED,163.0,163.0,1.0,,,,,,,,,1.0,,,,,5.0,7.0,12.0,13.0,150.0,3.0,5.0,,,3.0,3.0,2.0,,6.0,,"Out of 163, 93 samples were tested for other respiratory pathogens.
70 referred samples were tested only for Influenza.",,,IN,201810,201810,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-03-12,2018,11,2018-03-11,2018,11,NOTDEFINED,168.0,168.0,1.0,,,,,,,,,1.0,,,1.0,,2.0,1.0,4.0,5.0,163.0,3.0,4.0,,,0.0,6.0,0.0,,5.0,,"Out of 168, 101 samples tested for other respiratory viruses & 67 samples tested only for Influenza.",,,IN,201811,201811,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-03-19,2018,12,2018-03-18,2018,12,NOTDEFINED,158.0,158.0,1.0,,,,,,,,,1.0,,,1.0,,3.0,5.0,9.0,10.0,148.0,3.0,2.0,,,,1.0,0.0,,10.0,,"Out of 158, 124 samples tested for other respiratory viruses & 34 referred samples tested only for Influenza.",,,IN,201812,201812,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-03-26,2018,13,2018-03-25,2018,13,NOTDEFINED,125.0,125.0,1.0,,2.0,,,,,,,3.0,,,,,3.0,2.0,5.0,8.0,117.0,3.0,4.0,,,0.0,4.0,1.0,,3.0,,"Out of 125, 90 samples tested for other respiratory viruses & 35 referred samples tested only for Influenza.",,,IN,201813,201813,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2018-04-02,2018,14,2018-04-01,2018,14,NOTDEFINED,119.0,119.0,1.0,,3.0,,,,,,,4.0,,,,,,4.0,4.0,8.0,111.0,3.0,8.0,,,1.0,4.0,0.0,,2.0,,"Out of 119, 93 samples tested for other respiratory viruses & 26 samples tested only for Influenza.",,,IN,201814,201814,,,
